yum_id,brand,street,city,state,zip,latitude,longitude,sales_volume,sales_year,closest_tb
209967,McDonald's-TR,14 MARYLAND AVE,CRISFIELD,MD,21817,37.99106781,-75.84431406,1369000,2013,16.61778965
211174,Arby's,2322 STOCKTON RD,POCOMOKE CITY,MD,21851,38.06115978,-75.5474421,1067000,2011,1.141644873
103542,Hardee's,125 POCOMOKE MARKETPLACE,POCOMOKE CITY,MD,21851,38.068275,-75.546693,1381000,2010,0.796356147
105014,McDonald's-TR,599 LINDEN AVE,POCOMOKE CITY,MD,21851,38.0754955,-75.5620337,2554000,2013,0.203525646
353407,Domino's,124 NEWTOWN BLVD,POCOMOKE CITY,MD,21851,38.07584793,-75.55629658,441000,2013,0.115355532
209964,McDonald's-TR,5616 MARKET ST,SNOW HILL,MD,21863,38.1872203,-75.378483,1711000,2012,12.46219497
105011,McDonald's-TR,12112 BRITTINGHAM LN,PRINCESS ANNE,MD,21853,38.220319,-75.69828098,2765000,2009,10.51456977
103540,Hardee's,30362 MOUNT VERNON RD,PRINCESS ANNE,MD,21853,38.23437865,-75.8500197,1163000,2012,15.74935409
239505,Popeyes,30293 MOUNT VERNON RD,PRINCESS ANNE,MD,21853,38.23496228,-75.84757967,966000,2012,15.61521331
321138,A & W,20815 CALLAWAY VILLAGE,CALLAWAY,MD,20620,38.23823423,-76.52340973,317000,2013,3.87987233
372184,McDonald's-TR,21600 GREAT MILLS RD,LEXINGTON PARK,MD,20653,38.26051973,-76.46517542,0,,2.048002462
371756,Long John Silver's,21591 GREAT MILLS RD,LEXINGTON PARK,MD,20653,38.26054888,-76.46587244,430000,2013,2.026532312
371755,A & W,21591 GREAT MILLS RD,LEXINGTON PARK,MD,20653,38.26054888,-76.46587244,164000,2013,2.026532312
53879,Burger King-TR,21650 GREAT MILLS RD,LEXINGTON PARK,MD,20653,38.26184997,-76.46190058,1079000,2011,2.073559533
334417,Checker's Drive-In,21656 GREAT MILLS RD,LEXINGTON PARK,MD,20653,38.26202512,-76.46148208,588000,2010,2.077909991
119923,Wendy's,21589 GREAT MILLS LN,LEXINGTON PARK,MD,20653,38.262353,-76.461249,1215000,2012,2.068041379
223581,Papa John's Pizza,21690 GREAT MILLS RD,LEXINGTON PARK,MD,20653,38.26288219,-76.4594567,1709000,2013,2.102799755
402468,Ledo Pizza,12364 NEALE SOUND DR,COBB ISLAND,MD,20625,38.26325705,-76.84758574,0,,10.27228431
133333,Popeyes,21729 GREAT MILLS RD,LEXINGTON PARK,MD,20653,38.26406746,-76.45720694,1504000,2013,2.127316544
269959,Domino's,21765 GREAT MILLS RD,LEXINGTON PARK,MD,20653,38.26508376,-76.45460508,933000,2012,2.183659581
248154,Ledo Pizza,21911 THREE NOTCH RD,LEXINGTON PARK,MD,20653,38.2690268,-76.45914502,810000,2010,1.819903825
360846,Sbarro,22099 CUDDIHY RD,PATUXENT RIVER,MD,20670,38.27826902,-76.45160821,192000,2012,1.889569845
78076,McDonald's-TR,2465 CEDAR POINT RD,PATUXENT RIVER,MD,20670,38.283873,-76.394782,1553000,2011,4.902399089
353626,Chipotle Mexican Grill,22720 THREE NOTCH RD,LEXINGTON PARK,MD,20653,38.29196641,-76.49420697,2475000,2012,0.656064301
119922,Wendy's,45460 MIRAMAR WAY,CALIFORNIA,MD,20619,38.2941607,-76.50225606,1315000,2011,1.097598877
140772,Checker's Drive-In,45500 MIRAMAR WAY,CALIFORNIA,MD,20619,38.29464509,-76.50321359,1494000,2013,1.159371957
393163,McDonald's-TR,45310 ALTON LN,CALIFORNIA,MD,20619,38.29630568,-76.50817377,0,,1.448781716
339649,Five Guys Famous Burgers and Fries,45250 WORTH AVE,CALIFORNIA,MD,20619,38.29707241,-76.5130099,1070000,2009,1.703927798
320758,Burger King-TR,45095 WORTH AVE,CALIFORNIA,MD,20619,38.29786388,-76.51197328,1741000,2010,1.680993372
359080,Ledo Pizza,25460 POINT LOOKOUT RD,LEONARDTOWN,MD,20650,38.29875629,-76.63884463,1305000,2013,2.857894735
270328,Chick-Fil-A,45150 FIRST COLONY WAY,CALIFORNIA,MD,20619,38.298849,-76.51292277,3289000,2013,1.759958368
279705,Wendy's,40804 MERCHANTS LN,LEONARDTOWN,MD,20650,38.30218577,-76.65923656,1358000,2010,1.990207191
285052,Arby's,40824 MERCHANTS LN,LEONARDTOWN,MD,20650,38.30303342,-76.65949475,1117000,2008,1.932118043
319571,Papa John's Pizza,40845 MERCHANTS LN,LEONARDTOWN,MD,20650,38.30342359,-76.66050939,957000,2012,1.882224067
78013,McDonald's-TR,40950 MERCHANTS LN,LEONARDTOWN,MD,20650,38.30641311,-76.66399978,2159000,2013,1.612688298
371671,Sonic,415 N FRUITLAND BLVD,SALISBURY,MD,21801,38.32902598,-75.61365187,1344000,2013,1.728665659
305275,McDonald's-TR,407 N FRUITLAND BLVD,SALISBURY,MD,21801,38.32907252,-75.61361677,2896000,2013,1.724964699
391539,Papa John's Pizza,10132 OLD OCEAN CITY BLVD,BERLIN,MD,21811,38.33381819,-75.21661197,475000,2013,6.297411785
394980,Chick-Fil-A,12901 OCEAN GTWY,OCEAN CITY,MD,21842,38.33461263,-75.09868732,4097000,2012,0.100620748
395965,Chipotle Mexican Grill,12909 OCEAN GTWY,OCEAN CITY,MD,21842,38.33463103,-75.09875856,603000,2013,0.09655852
136456,Roy Rogers,14000 HG TRUMAN RD,SOLOMONS,MD,20688,38.33466205,-76.46575008,1769000,2012,1.172256668
125504,Domino's,261 CANAL PARK DR,SALISBURY,MD,21804,38.33495279,-75.60892793,707000,2008,1.254440974
120658,Wendy's,12641 OCEAN GTWY,OCEAN CITY,MD,21842,38.33522573,-75.10083201,915000,2011,0.023097605
379491,Five Guys Famous Burgers and Fries,12641 OCEAN GTWY,OCEAN CITY,MD,21842,38.33522573,-75.10083201,725000,2013,0.023097605
398557,Popeyes,12533 OCEAN GTWY,OCEAN CITY,MD,21842,38.33568914,-75.1025682,526000,2012,0.122491008
376684,Five Guys Famous Burgers and Fries,1311 S SALISBURY BLVD,SALISBURY,MD,21801,38.34270694,-75.60439403,245000,2010,0.670033447
105013,McDonald's-TR,1305 S SALISBURY BLVD,SALISBURY,MD,21801,38.34282694,-75.60433188,2949000,2013,0.66116637
103539,Hardee's,1301 S SALISBURY BLVD,SALISBURY,MD,21801,38.34290694,-75.60429045,1278000,2012,0.655256269
327303,Pat's Pizzeria,1151 S SALISBURY BLVD,SALISBURY,MD,21801,38.34584917,-75.60286329,340000,2012,0.439912094
316589,Long John Silver's,1115 S SALISBURY BLVD,SALISBURY,MD,21801,38.34658876,-75.60255527,325000,2013,0.386627899
123677,Arby's,1111 S SALISBURY BLVD,SALISBURY,MD,21801,38.34688821,-75.60245346,1454000,2009,0.365299926
223629,Papa John's Pizza,119 W COLLEGE AVE,SALISBURY,MD,21804,38.34838804,-75.60144661,641000,2009,0.256563394
359976,Salsarita's,119 W COLLEGE AVE,SALISBURY,MD,21804,38.34838804,-75.60144661,363000,2013,0.256563394
281552,Papa John's Pizza,13326 SOLOMONS ISLAND RD S,SOLOMONS,MD,20688,38.34852702,-76.45965912,680000,2012,0.163925958
120680,Wendy's,1101 S SALISBURY BLVD,SALISBURY,MD,21801,38.34861093,-75.60204765,1057000,2013,0.244274425
211288,Domino's,11121 OCEAN GTWY,BERLIN,MD,21811,38.34980097,-75.23414793,581000,2012,7.317049693
320934,Little Caesars,1014 S SALISBURY BLVD,SALISBURY,MD,21801,38.35036567,-75.60193404,541000,2013,0.124363853
384900,Chipotle Mexican Grill,1016 S SALISBURY BLVD,SALISBURY,MD,21801,38.35041687,-75.60192124,2668000,2013,0.12076999
102752,Burger King-TR,1025 S SALISBURY BLVD,SALISBURY,MD,21801,38.35055694,-75.6015321,723000,2013,0.10723277
133540,Popeyes,945 S SALISBURY BLVD,SALISBURY,MD,21801,38.35263096,-75.60104993,1003000,2013,0.039496621
378392,Ledo Pizza,736 S SALISBURY BLVD,SALISBURY,MD,21801,38.35661869,-75.60041777,314000,2012,0.316015228
396790,Checker's Drive-In,754 S SALISBURY BLVD,SALISBURY,MD,21801,38.35712869,-75.60026777,269000,2013,0.352095298
123675,Arby's,10633 OCEAN GTWY,BERLIN,MD,21811,38.35819464,-75.249821,837000,2012,8.250780963
105008,McDonald's-TR,10712 OCEAN GTWY,BERLIN,MD,21811,38.35886142,-75.25241223,1745000,2005,8.39743281
105005,McDonald's-TR,3201 PHILADELPHIA AVE,OCEAN CITY,MD,21842,38.3607764,-75.07361457,3028000,2013,2.292234043
102747,Burger King-TR,3205 PHILADELPHIA AVE,OCEAN CITY,MD,21842,38.36081272,-75.07360151,1496000,2011,2.294623542
232077,Papa John's Pizza,3312 COASTAL HWY,OCEAN CITY,MD,21842,38.36162539,-75.07276239,467000,2010,2.36686877
123674,Arby's,116 WARD ST,SALISBURY,MD,21804,38.3658311,-75.59116319,1141000,2012,1.096765601
273938,Wendy's,403 PUNKIN CT,SALISBURY,MD,21804,38.36624683,-75.54176377,0,,0.351213814
102749,Burger King-TR,1201 MOUNT HERMON RD,SALISBURY,MD,21804,38.36682756,-75.56873536,1300000,2013,1.130064024
217654,McDonald's-TR,298 TILGHMAN RD,SALISBURY,MD,21804,38.36687303,-75.54758633,3186000,2012,0.13757461
228631,Domino's,1212 PEMBERTON DR,SALISBURY,MD,21801,38.36711722,-75.61806583,713000,2013,1.378300353
105012,McDonald's-TR,1205 PARSONS RD,SALISBURY,MD,21801,38.36851412,-75.61862117,3265000,2011,1.471325452
283277,Ledo Pizza,1210 NANTICOKE RD,SALISBURY,MD,21801,38.36876325,-75.61729368,496000,2011,1.440305784
341995,Moe's Southwest Grill,182 VILLAGE CENTER DR,LUSBY,MD,20657,38.37281592,-76.43759005,884000,2012,1.896683887
359077,Ledo Pizza,11777 HG TRUEMAN RD,LUSBY,MD,20657,38.37297385,-76.44016797,972000,2009,1.828233949
211286,Domino's,11739 HG TRUEMAN RD,LUSBY,MD,20657,38.37407753,-76.43804843,713000,2013,1.95441081
376920,Papa John's Pizza,25741 THREE NOTCH RD,HOLLYWOOD,MD,20636,38.37548383,-76.60906838,0,,4.943734991
105009,McDonald's-TR,11041 RACETRACK RD,BERLIN,MD,21811,38.38589267,-75.18376623,2343000,2010,5.717794562
374631,Five Guys Famous Burgers and Fries,6401 COASTAL HWY,OCEAN CITY,MD,21842,38.3867094,-75.06613757,925000,2010,4.019763074
125502,Domino's,104 64TH ST,OCEAN CITY,MD,21842,38.38681504,-75.06598809,684000,2012,4.029979795
125478,Domino's,1730 N SALISBURY BLVD,SALISBURY,MD,21801,38.38784934,-75.57964121,743000,2008,2.333597883
241749,McDonald's-NT,2300 N SALISBURY BLVD,SALISBURY,MD,21801,38.40196486,-75.56997536,829000,2009,2.822871945
326664,Chuck E Cheese,2300 N SALISBURY BLVD,SALISBURY,MD,21801,38.40196486,-75.56997536,806000,2013,2.822871945
123676,Arby's,2350 N SALISBURY BLVD,SALISBURY,MD,21801,38.40239853,-75.56982112,1601000,2013,2.846598324
277163,Hardee's,2403 N SALISBURY BLVD,SALISBURY,MD,21801,38.40419867,-75.56832348,748000,2013,2.92880436
234754,Popeyes,2416 N SALISBURY BLVD,SALISBURY,MD,21801,38.40469988,-75.56873795,1118000,2007,2.969338043
144732,Chick-Fil-A,2500 N SALISBURY BLVD,SALISBURY,MD,21801,38.4068521,-75.56806412,1241000,2013,3.094526477
102750,Burger King-TR,101 NAYLOR MILL RD,SALISBURY,MD,21801,38.40985315,-75.56829873,969000,2010,3.29371242
300530,McDonald's-TR,2709 N SALISBURY BLVD,SALISBURY,MD,21801,38.41515077,-75.56619029,2449000,2010,3.608027002
270979,Papa John's Pizza,2721 N SALISBURY BLVD,SALISBURY,MD,21801,38.41539577,-75.56611029,601000,2011,3.623141614
303827,McDonald's-NT,2702 N SALISBURY BLVD,SALISBURY,MD,21801,38.41555237,-75.56667599,1018000,2012,3.641939385
120696,Wendy's,2710 N SALISBURY BLVD,SALISBURY,MD,21801,38.41647656,-75.56637869,886000,2010,3.698968651
278135,Chick-Fil-A,2736 N SALISBURY BLVD,SALISBURY,MD,21801,38.41724628,-75.56616182,4270000,2012,3.747123126
134217,Burger King-TR,11803 COASTAL HWY,OCEAN CITY,MD,21842,38.42345079,-75.05640979,723000,2013,6.55244524
105002,McDonald's-TR,12301 COASTAL HWY,OCEAN CITY,MD,21842,38.42836212,-75.05568276,3892000,2008,6.883370471
394292,Grotto Pizza,12407 COASTAL HWY,OCEAN CITY,MD,21842,38.4294637,-75.05550314,0,,6.958049981
248167,Ledo Pizza,12701 COASTAL HWY,OCEAN CITY,MD,21842,38.43239,-75.05504506,668000,2013,7.156288329
277570,Arby's,9 S DUPONT HWY,SELBYVILLE,DE,19975,38.4513,-75.2326,644000,2012,10.75497682
294053,Hardee's,9521 OCEAN HWY,DELMAR,MD,21875,38.45343933,-75.55825718,725000,2011,6.14178129
367534,McDonald's-TR,38667 SUSSEX HWY,DELMAR,DE,19940,38.45854735,-75.55785488,3081000,2012,6.491524576
233290,Burger King-TR,30026 THREE NOTCH RD,CHARLOTTE HALL,MD,20622,38.49303797,-76.77542521,1557000,2013,10.69869307
228544,Arby's,30063 MARKET DR,CHARLOTTE HALL,MD,20622,38.49395043,-76.77183216,1159000,2009,10.49492339
78085,McDonald's-TR,30050 THREE NOTCH RD,CHARLOTTE HALL,MD,20622,38.49404553,-76.77477153,3686000,2011,10.63998455
334979,Popeyes,30263 TRIANGLE DR,CHARLOTTE HALL,MD,20622,38.49682175,-76.77379703,1822000,2013,10.52129831
239290,Wendy's,30273 TRIANGLE DR,CHARLOTTE HALL,MD,20622,38.4969138,-76.77385007,1672000,2012,10.52171921
270346,Domino's,30265 CHARLOTTE HALL RD,CHARLOTTE HALL,MD,20622,38.50446112,-76.77513412,764000,2012,10.41408026
287717,Ledo Pizza,37680 MOHAWK DR,CHARLOTTE HALL,MD,20622,38.50765713,-76.77363526,830000,2012,10.27050668
104784,McDonald's-TR,1 ADDY RD,BETHANY BEACH,DE,19930,38.52146657,-75.05623413,1432000,2007,13.09584069
233291,Burger King-TR,6720 CRAIN HWY,LA PLATA,MD,20646,38.52739902,-76.98221225,1496000,2011,1.415605194
124490,Domino's,509 CHARLES ST,LA PLATA,MD,20646,38.52902136,-76.97490991,617000,2012,1.414209878
221478,Arby's,COASTAL HWY AT JEFFERSON BRIDGE RD,BETHANY BEACH,DE,19930,38.53075,-75.05911,350000,2012,13.7006799
362288,Popeyes,6591 CRAIN HWY,LA PLATA,MD,20646,38.53213605,-76.98347525,1627000,2011,1.08258601
78081,McDonald's-TR,6385 CRAIN HWY,LA PLATA,MD,20646,38.53721601,-76.98416433,3081000,2013,0.729625219
402321,Roy Rogers,6370 CRAIN HWY,LA PLATA,MD,20646,38.53788034,-76.98362662,0,,0.687779073
377792,Grotto Pizza,98 GARFIELD PKWY,BETHANY BEACH,DE,19930,38.53820325,-75.05521689,748000,2013,14.04082473
339585,Five Guys Famous Burgers and Fries,111 GARFIELD PKWY,BETHANY BEACH,DE,19930,38.53857283,-75.05701368,610000,2008,13.98754569
211287,Domino's,21 CHURCH ST,PRINCE FREDERICK,MD,20678,38.53942461,-76.58623601,595000,2013,0.844383222
119928,Wendy's,6293 CRAIN HWY,LA PLATA,MD,20646,38.54118611,-76.98469383,1500000,2010,0.453829407
287453,Grotto Pizza,793 GARFIELD PKWY,BETHANY BEACH,DE,19930,38.54127681,-75.0743797,735000,2013,13.55848595
120677,Wendy's,170 SOLOMONS ISLAND RD N,PRINCE FREDERICK,MD,20678,38.54207254,-76.58928294,1801000,2010,0.621033575
399333,Little Caesars,28 SHINING WILLOW WAY,LA PLATA,MD,20646,38.54315713,-76.97858605,1209000,2013,0.491053046
248163,Ledo Pizza,9375 CHESAPEAKE ST,LA PLATA,MD,20646,38.54342725,-76.98513587,1801000,2011,0.297455683
318820,Papa John's Pizza,29 ATLANTIC AVE,OCEAN VIEW,DE,19970,38.54348588,-75.08604026,506000,2012,13.27452458
248169,Ledo Pizza,147-149 CENTRAL SQUARE DR,PRINCE FREDERICK,MD,20678,38.54408271,-76.58732804,1498000,2013,0.526088243
380620,Fox's Pizza Den,200 ATLANTIC AVE,MILLVILLE,DE,19967,38.54701548,-75.10725407,415000,2012,12.85944253
229481,Papa John's Pizza,126 DRURY DR,LA PLATA,MD,20646,38.54825581,-76.98380385,593000,2013,0.10151029
379002,McDonald's-TR,109 DRURY DR,LA PLATA,MD,20646,38.54845735,-76.9838246,2449000,2011,0.106388697
371022,Chick-Fil-A,107 DRURY DR,LA PLATA,MD,20646,38.54848106,-76.98382704,0,,0.10706794
395298,Chipotle Mexican Grill,105 DRURY DR,LA PLATA,MD,20646,38.54850477,-76.98382948,1743000,2013,0.107767969
79993,McDonald's-TR,515 SOLOMONS ISLAND RD N,PRINCE FREDERICK,MD,20678,38.55102413,-76.59261319,4134000,2013,0.044967203
276129,Papa John's Pizza,609 SOLOMONS ISLAND RD N,PRINCE FREDERICK,MD,20678,38.55311229,-76.59421132,712000,2011,0.203506216
50650,Arby's,2731 DORCHESTER SQ,CAMBRIDGE,MD,21613,38.55506908,-76.05728388,1316000,2012,0.515563109
347468,Five Guys Famous Burgers and Fries,870 COSTLEY WAY,PRINCE FREDERICK,MD,20678,38.55585933,-76.59859274,803000,2011,0.504370573
360030,Salsarita's,906 COSTLEY WAY,PRINCE FREDERICK,MD,20678,38.55643945,-76.59923037,676000,2010,0.556972329
389905,Burger King-TR,2713 OCEAN GTWY,CAMBRIDGE,MD,21613,38.55713342,-76.05848745,0,,0.362055172
64579,Hardee's,800 WOODS RD,CAMBRIDGE,MD,21613,38.5572436,-76.06027402,1220000,2013,0.304375239
175317,Hardee's,30759 SUSSEX HWY,LAUREL,DE,19956,38.5602494,-75.55635191,1347000,2013,6.857836068
125450,Domino's,124 CEDAR ST,CAMBRIDGE,MD,21613,38.56432016,-76.06854883,985000,2013,0.383048843
391540,Papa John's Pizza,309 SUNBURST HWY,CAMBRIDGE,MD,21613,38.56676203,-76.0651587,0,,0.405074124
79986,McDonald's-TR,313 SUNBURST HWY,CAMBRIDGE,MD,21613,38.56681286,-76.06514287,3660000,2012,0.408104596
344736,Domino's,123 E DUPONT HWY,MILLSBORO,DE,19966,38.568,-75.28,588000,2013,10.05568003
344212,Domino's,30182 SUSSEX HWY,LAUREL,DE,19956,38.57429991,-75.56547663,588000,2011,5.793021282
103441,Hardee's,28606 DUPONT BLVD,MILLSBORO,DE,19966,38.57824386,-75.28912606,1013000,2013,9.195035659
123620,Arby's,28669 E DUPONT HWY,MILLSBORO,DE,19966,38.591438,-75.30601,0,,7.914292627
124491,Domino's,371 SMALLWOOD DR,WALDORF,MD,20602,38.60409285,-76.91197902,581000,2012,0.551270869
53857,Burger King-TR,1110 SMALLWOOD DR W,WALDORF,MD,20603,38.61219254,-76.92611339,1888000,2011,0.402184349
316751,Papa John's Pizza,1156 SMALLWOOD DR W,WALDORF,MD,20603,38.61249845,-76.92660157,1226000,2012,0.435813409
230723,Little Caesars,1304 SMALLWOOD DR W,WALDORF,MD,20603,38.61457816,-76.92978186,676000,2009,0.65933026
78068,McDonald's-TR,11025 MALL CIR,WALDORF,MD,20603,38.61575618,-76.92315275,3528000,2011,0.54300332
278246,Chick-Fil-A,3365 CRAIN HWY,WALDORF,MD,20603,38.61964697,-76.91789411,5453000,2012,0.811970295
144630,Chick-Fil-A,11110 MALL CIR,WALDORF,MD,20603,38.61977203,-76.92650794,1904000,2010,0.862373733
228746,Popeyes,11110 MALL CIR,WALDORF,MD,20603,38.61977203,-76.92650794,832000,2012,0.862373733
151791,Sbarro,11110 MALL CIR,WALDORF,MD,20603,38.61977203,-76.92650794,695000,2013,0.862373733
319425,Wendy's,3355 LEONARDTOWN RD,WALDORF,MD,20601,38.62048529,-76.90030531,1357000,2004,1.397909967
78067,McDonald's-TR,3300 LEONARDTOWN RD,WALDORF,MD,20601,38.6210041,-76.90054264,3871000,2012,1.410147517
223453,Boston Market,3295 CRAIN HWY,WALDORF,MD,20603,38.6217536,-76.91577199,1932000,2012,0.980526712
339621,Five Guys Famous Burgers and Fries,3235 PLAZA WAY,WALDORF,MD,20603,38.62202722,-76.91703832,736000,2012,0.982347318
398969,Chuck E Cheese,3241 PLAZA WAY,WALDORF,MD,20603,38.62212741,-76.91720531,0,,0.987312022
348832,Chipotle Mexican Grill,3250 CRAIN HWY,WALDORF,MD,20603,38.62337525,-76.91334804,4024000,2012,1.128382575
232923,Checker's Drive-In,3002 LEONARDTOWN RD,WALDORF,MD,20601,38.62598259,-76.90971469,2390000,2012,1.371776027
284046,Domino's,26396 BAY FARM RD,LONG NECK,DE,19966,38.62624941,-75.19341213,573000,2011,7.989382047
53842,Burger King-TR,3165 MARSHALL HALL RD,BRYANS ROAD,MD,20616,38.62766207,-77.0730464,1042000,2011,7.26889043
201352,Domino's,7091 INDIAN HEAD HWY,BRYANS ROAD,MD,20616,38.62806757,-77.07042171,1044000,2012,7.199125187
77998,McDonald's-TR,3050 MARSHALL HALL RD,BRYANS ROAD,MD,20616,38.62871768,-77.0724906,3344000,2012,7.305114701
248151,Ledo Pizza,2956 FESTIVAL WAY,WALDORF,MD,20601,38.62901111,-76.9100069,1526000,2008,1.556772135
119920,Wendy's,3005 CRAIN HWY,WALDORF,MD,20601,38.62978457,-76.90754737,1415000,2012,1.659214265
78066,McDonald's-TR,3000 CRAIN HWY,WALDORF,MD,20601,38.62986525,-76.90668365,2765000,2011,1.684809692
287460,Grotto Pizza,26090 SHOPPES AT LONG NECK BLVD,MILLSBORO,DE,19966,38.62989626,-75.17647338,1356000,2012,7.425700841
364015,Wings To Go,25938 PLAZA DR,MILLSBORO,DE,19966,38.63188861,-75.1936347,204000,2009,7.639708135
351403,McDonald's-TR,24943 JOHN J WILLIAMS HWY,MILLSBORO,DE,19966,38.63321344,-75.19495583,2791000,2012,7.587772991
364066,Vocelli Pizza,11850 PARK WALDORF LN,WALDORF,MD,20601,38.63451804,-76.89910558,580000,2013,1.514176773
203120,Papa John's Pizza,11911 BUSINESS PARK DR,WALDORF,MD,20601,38.63815358,-76.89885948,0,,1.31503377
224458,McDonald's-NT,11930 ACTON LN,WALDORF,MD,20601,38.63924731,-76.896943,529000,2008,1.189062908
133331,Popeyes,2485 CRAIN HWY,WALDORF,MD,20601,38.64285614,-76.89413457,3021000,2010,0.905076408
233288,Burger King-TR,2375 CRAIN HWY,WALDORF,MD,20601,38.64547659,-76.89089047,932000,2013,0.65356223
103439,Hardee's,328 W STEIN HWY,SEAFORD,DE,19973,38.64651267,-75.62036171,1047000,2012,1.702557728
102636,Burger King-TR,24456 SUSSEX HWY,SEAFORD,DE,19973,38.64680761,-75.59423074,1349000,2012,0.638557562
375251,Popeyes,9085 MIDDLEFORD RD,SEAFORD,DE,19973,38.64790203,-75.59480558,1137000,2013,0.576036102
124472,Domino's,2256 CRAIN HWY,WALDORF,MD,20601,38.64952029,-76.88485465,676000,2013,0.225088086
123618,Arby's,24043 SUSSEX HWY,SEAFORD,DE,19973,38.6523428,-75.59405517,1030000,2013,0.282744979
360588,Hungry Howie's,1252 NORMAN ESKRIDGE HWY,SEAFORD,DE,19973,38.65288713,-75.59533486,449000,2011,0.301072303
104785,McDonald's-TR,23500 SUSSEX HWY,SEAFORD,DE,19973,38.65400103,-75.59477867,4028000,2013,0.231551276
78083,McDonald's-TR,2065 CRAIN HWY,WALDORF,MD,20601,38.65527043,-76.87762958,2264000,2012,0.331546663
399649,Papa John's Pizza,22933 SUSSEX HWY,SEAFORD,DE,19973,38.65837252,-75.5939445,886000,2013,0.239306725
281731,Domino's,22953 SUSSEX HWY,SEAFORD,DE,19973,38.65848134,-75.59392979,537000,2009,0.244617415
321821,Grotto Pizza,22925 SUSSEX HWY,SEAFORD,DE,19973,38.65873239,-75.59389584,1571000,2013,0.257298542
333787,Wendy's,7099 BERRY RD,ACCOKEEK,MD,20607,38.659003,-77.012447,1300000,2013,6.068869506
378843,Little Caesars,22802 SUSSEX HWY,SEAFORD,DE,19973,38.66374383,-75.59388408,931000,2012,0.574533244
376951,Chick-Fil-A,16003 CRAIN HWY,BRANDYWINE,MD,20613,38.66980403,-76.87647556,4385000,2012,1.274381726
305324,Burger King-TR,15785 LIVINGSTON RD,ACCOKEEK,MD,20607,38.66990598,-77.00871728,1116000,2012,6.149835664
400433,Checker's Drive-In,7511 CLYMER DR,BRANDYWINE,MD,20613,38.67150171,-76.8779518,986000,2013,1.37399335
125454,Domino's,7861 BAYSIDE RD,CHESAPEAKE BEACH,MD,20732,38.68757136,-76.53622432,743000,2007,9.912410132
78074,McDonald's-TR,7925 BAYSIDE RD,CHESAPEAKE BEACH,MD,20732,38.68836571,-76.53618533,1185000,2013,9.965361635
124500,Domino's,19 S RACE ST,GEORGETOWN,DE,19947,38.69017491,-75.38361019,581000,2013,0.882462099
276115,Papa John's Pizza,8020 BAYSIDE RD,CHESAPEAKE BEACH,MD,20732,38.6906385,-76.53585813,809000,2006,10.1204507
287446,Grotto Pizza,1 READ ST,DEWEY BEACH,DE,19971,38.69210693,-75.07270948,0,,4.282400882
104788,McDonald's-TR,20819 DUPONT BLVD,GEORGETOWN,DE,19947,38.69253726,-75.39867588,4397000,2010,0.751401649
287363,Wings To Go,1814 HIGHWAY ONE,DEWEY BEACH,DE,19971,38.69393557,-75.07469687,0,,4.119138342
233294,Burger King-TR,20663 DUPONT BLVD,GEORGETOWN,DE,19947,38.69689102,-75.39991586,1030000,2012,1.059476275
238666,McDonald's-TR,327 BLOOMINGDALE AVE,FEDERALSBURG,MD,21632,38.69855411,-75.78107721,2185000,2013,10.66647204
103440,Hardee's,20598 DUPONT BLVD,GEORGETOWN,DE,19947,38.69893663,-75.40126669,1151000,2012,1.213209322
293106,Arby's,20523 DUPONT BLVD,GEORGETOWN,DE,19947,38.7004636,-75.40093139,865000,2013,1.312281515
287448,Grotto Pizza,36 REHOBOTH AVE,REHOBOTH BEACH,DE,19971,38.71628221,-75.07725279,1482000,2010,3.220591921
359929,Five Guys Famous Burgers and Fries,47 REHOBOTH AVE,REHOBOTH BEACH,DE,19971,38.71667552,-75.07853907,859000,2012,3.146146318
289619,Grotto Pizza,15 BALTIMORE AVE,REHOBOTH BEACH,DE,19971,38.71758369,-75.07770948,595000,2012,3.167987937
399205,Chipotle Mexican Grill,36453 SEASIDE OUTLET DR,REHOBOTH BEACH,DE,19971,38.71774654,-75.1101134,0,,1.599701875
221542,Domino's,10367 SOUTHERN MARYLAND BLVD,DUNKIRK,MD,20754,38.71968894,-76.66038459,581000,2013,12.23924757
151213,Little Caesars,19563 COASTAL HWY,REHOBOTH BEACH,DE,19971,38.71976022,-75.116554,195000,2012,1.244813275
402432,Chick-Fil-A,19531 COASTAL HWY,REHOBOTH BEACH,DE,19971,38.72018304,-75.11745184,0,,1.189506289
340365,Sonic,18757 SUSSEX HWY,BRIDGEVILLE,DE,19933,38.72097048,-75.58977411,1027000,2012,4.509003576
344181,Ledo Pizza,10820 TOWN CENTER BLVD,DUNKIRK,MD,20754,38.72128693,-76.65685309,1214000,2013,12.28872895
398905,Papa John's Pizza,19330 LIGHTHOUSE PLAZA BLVD,REHOBOTH BEACH,DE,19971,38.72131734,-75.11823861,0,,1.105217511
104782,McDonald's-TR,18733 SUSSEX HWY,BRIDGEVILLE,DE,19933,38.7217305,-75.58986418,2475000,2013,4.561436192
105004,McDonald's-TR,10850 TOWN CENTER BLVD,DUNKIRK,MD,20754,38.72197836,-76.65607787,4002000,2013,12.32267334
287447,Grotto Pizza,17 SURF AVE,REHOBOTH BEACH,DE,19971,38.72299033,-75.07718159,1419000,2013,3.098833295
